"speciesKey"	"species"	"decimalLatitude"	"decimalLongitude"	"kingdom"	"phylum"	"class"
"58855"	1311477	"Vespa velutina"	51.06537	3.73065	"Animalia"	"Arthropoda"	"Insecta"
"58856"	1311477	"Vespa velutina"	50.94464	3.97857	"Animalia"	"Arthropoda"	"Insecta"
"58857"	1311477	"Vespa velutina"	51.12386	2.67543	"Animalia"	"Arthropoda"	"Insecta"
"58858"	1311477	"Vespa velutina"	51.16057	3.22967	"Animalia"	"Arthropoda"	"Insecta"
"58859"	1311477	"Vespa velutina"	50.85995	4.66098	"Animalia"	"Arthropoda"	"Insecta"
"58860"	1311477	"Vespa velutina"	50.84956	3.63426	"Animalia"	"Arthropoda"	"Insecta"
"58861"	1311477	"Vespa velutina"	50.83825	4.70613	"Animalia"	"Arthropoda"	"Insecta"
"58862"	1311477	"Vespa velutina"	50.84247	3.40797	"Animalia"	"Arthropoda"	"Insecta"
"58863"	1311477	"Vespa velutina"	51.12134	3.21336	"Animalia"	"Arthropoda"	"Insecta"
"58864"	1311477	"Vespa velutina"	51.15074	3.22927	"Animalia"	"Arthropoda"	"Insecta"
"58865"	1311477	"Vespa velutina"	50.91414	4.06739	"Animalia"	"Arthropoda"	"Insecta"
"58866"	1311477	"Vespa velutina"	51.27145	3.22258	"Animalia"	"Arthropoda"	"Insecta"
"58867"	1311477	"Vespa velutina"	50.87402	2.70002	"Animalia"	"Arthropoda"	"Insecta"
"58868"	1311477	"Vespa velutina"	50.84135	2.87661	"Animalia"	"Arthropoda"	"Insecta"
"58869"	1311477	"Vespa velutina"	50.73966	3.32938	"Animalia"	"Arthropoda"	"Insecta"
"58870"	1311477	"Vespa velutina"	51.38239	4.82683	"Animalia"	"Arthropoda"	"Insecta"
"58871"	1311477	"Vespa velutina"	51.0304	3.84865	"Animalia"	"Arthropoda"	"Insecta"
"58872"	1311477	"Vespa velutina"	50.87688	4.32364	"Animalia"	"Arthropoda"	"Insecta"
"58873"	1311477	"Vespa velutina"	50.78541	3.21264	"Animalia"	"Arthropoda"	"Insecta"
"58874"	1311477	"Vespa velutina"	50.9155	4.43914	"Animalia"	"Arthropoda"	"Insecta"
"58875"	1311477	"Vespa velutina"	51.06817	5.28791	"Animalia"	"Arthropoda"	"Insecta"
"58876"	1311477	"Vespa velutina"	50.81034	4.93187	"Animalia"	"Arthropoda"	"Insecta"
"58877"	1311477	"Vespa velutina"	51.21949	3.62333	"Animalia"	"Arthropoda"	"Insecta"
"58878"	1311477	"Vespa velutina"	51.22549	4.47448	"Animalia"	"Arthropoda"	"Insecta"
"58879"	1311477	"Vespa velutina"	50.83138	4.23181	"Animalia"	"Arthropoda"	"Insecta"
"58880"	1311477	"Vespa velutina"	50.87781	4.99193	"Animalia"	"Arthropoda"	"Insecta"
"58881"	1311477	"Vespa velutina"	51.15073	2.95604	"Animalia"	"Arthropoda"	"Insecta"
"58882"	1311477	"Vespa velutina"	50.88121	4.07488	"Animalia"	"Arthropoda"	"Insecta"
"58883"	1311477	"Vespa velutina"	51.09671	3.70936	"Animalia"	"Arthropoda"	"Insecta"
"58884"	1311477	"Vespa velutina"	50.92671	3.78567	"Animalia"	"Arthropoda"	"Insecta"
"58885"	1311477	"Vespa velutina"	50.80297	4.40466	"Animalia"	"Arthropoda"	"Insecta"
"58886"	1311477	"Vespa velutina"	50.7951	3.59271	"Animalia"	"Arthropoda"	"Insecta"
"58887"	1311477	"Vespa velutina"	50.8653	4.51012	"Animalia"	"Arthropoda"	"Insecta"
"58888"	1311477	"Vespa velutina"	50.80893	3.70422	"Animalia"	"Arthropoda"	"Insecta"
"58889"	1311477	"Vespa velutina"	50.98934	3.65393	"Animalia"	"Arthropoda"	"Insecta"
"58890"	1311477	"Vespa velutina"	50.75697	3.25018	"Animalia"	"Arthropoda"	"Insecta"
"58891"	1311477	"Vespa velutina"	51.04984	3.71251	"Animalia"	"Arthropoda"	"Insecta"
"58892"	1311477	"Vespa velutina"	51.12179	3.21264	"Animalia"	"Arthropoda"	"Insecta"
"58893"	1311477	"Vespa velutina"	50.99794	4.46998	"Animalia"	"Arthropoda"	"Insecta"
"58894"	1311477	"Vespa velutina"	50.91046	3.21484	"Animalia"	"Arthropoda"	"Insecta"
"58895"	1311477	"Vespa velutina"	50.84824	3.58866	"Animalia"	"Arthropoda"	"Insecta"
"58896"	1311477	"Vespa velutina"	51.09018	4.32732	"Animalia"	"Arthropoda"	"Insecta"
"58897"	1311477	"Vespa velutina"	50.90306	4.7633	"Animalia"	"Arthropoda"	"Insecta"
"58898"	1311477	"Vespa velutina"	50.74735	3.62594	"Animalia"	"Arthropoda"	"Insecta"
"58899"	1311477	"Vespa velutina"	51.17434	3.9461	"Animalia"	"Arthropoda"	"Insecta"
"58900"	1311477	"Vespa velutina"	50.81374	4.71824	"Animalia"	"Arthropoda"	"Insecta"
"58901"	1311477	"Vespa velutina"	51.00625	4.59447	"Animalia"	"Arthropoda"	"Insecta"
"58902"	1311477	"Vespa velutina"	50.97616	3.0851	"Animalia"	"Arthropoda"	"Insecta"
"58903"	1311477	"Vespa velutina"	50.85201	2.99154	"Animalia"	"Arthropoda"	"Insecta"
"58904"	1311477	"Vespa velutina"	50.85311	2.97802	"Animalia"	"Arthropoda"	"Insecta"
"58905"	1311477	"Vespa velutina"	50.80927	3.70415	"Animalia"	"Arthropoda"	"Insecta"
"58906"	1311477	"Vespa velutina"	50.85599	2.72328	"Animalia"	"Arthropoda"	"Insecta"
"58907"	1311477	"Vespa velutina"	51.18313	3.22389	"Animalia"	"Arthropoda"	"Insecta"
"58908"	1311477	"Vespa velutina"	50.7567	5.08439	"Animalia"	"Arthropoda"	"Insecta"
"58909"	1311477	"Vespa velutina"	50.73154	4.28687	"Animalia"	"Arthropoda"	"Insecta"
"58910"	1311477	"Vespa velutina"	50.98866	4.93809	"Animalia"	"Arthropoda"	"Insecta"
"58911"	1311477	"Vespa velutina"	50.84182	3.27203	"Animalia"	"Arthropoda"	"Insecta"
"58912"	1311477	"Vespa velutina"	51.0968	3.95888	"Animalia"	"Arthropoda"	"Insecta"
"58913"	1311477	"Vespa velutina"	51.18206	3.58549	"Animalia"	"Arthropoda"	"Insecta"
"58914"	1311477	"Vespa velutina"	50.84021	2.92264	"Animalia"	"Arthropoda"	"Insecta"
"58915"	1311477	"Vespa velutina"	51.065	3.57648	"Animalia"	"Arthropoda"	"Insecta"
"58916"	1311477	"Vespa velutina"	50.97013	3.71211	"Animalia"	"Arthropoda"	"Insecta"
"58917"	1311477	"Vespa velutina"	51.17884	4.43127	"Animalia"	"Arthropoda"	"Insecta"
"58918"	1311477	"Vespa velutina"	50.84938	2.99473	"Animalia"	"Arthropoda"	"Insecta"
"58919"	1311477	"Vespa velutina"	50.78809	4.09263	"Animalia"	"Arthropoda"	"Insecta"
"58920"	1311477	"Vespa velutina"	50.84461	2.86352	"Animalia"	"Arthropoda"	"Insecta"
"58921"	1311477	"Vespa velutina"	51.11581	3.39609	"Animalia"	"Arthropoda"	"Insecta"
"58922"	1311477	"Vespa velutina"	50.80942	3.70419	"Animalia"	"Arthropoda"	"Insecta"
"58923"	1311477	"Vespa velutina"	50.99638	3.55785	"Animalia"	"Arthropoda"	"Insecta"
"58924"	1311477	"Vespa velutina"	50.9307	3.01494	"Animalia"	"Arthropoda"	"Insecta"
"58925"	1311477	"Vespa velutina"	51.20355	4.23963	"Animalia"	"Arthropoda"	"Insecta"
"58926"	1311477	"Vespa velutina"	51.02799	2.86102	"Animalia"	"Arthropoda"	"Insecta"
"58927"	1311477	"Vespa velutina"	50.8482	3.58425	"Animalia"	"Arthropoda"	"Insecta"
"58928"	1311477	"Vespa velutina"	51.18531	3.14783	"Animalia"	"Arthropoda"	"Insecta"
"58929"	1311477	"Vespa velutina"	51.20309	3.23071	"Animalia"	"Arthropoda"	"Insecta"
"58930"	1311477	"Vespa velutina"	51.33383	3.24766	"Animalia"	"Arthropoda"	"Insecta"
"58931"	1311477	"Vespa velutina"	50.8372	3.06054	"Animalia"	"Arthropoda"	"Insecta"
"58932"	1311477	"Vespa velutina"	50.98085	3.95745	"Animalia"	"Arthropoda"	"Insecta"
"58933"	1311477	"Vespa velutina"	50.89353	2.86317	"Animalia"	"Arthropoda"	"Insecta"
"58934"	1311477	"Vespa velutina"	50.77734	3.97373	"Animalia"	"Arthropoda"	"Insecta"
"58935"	1311477	"Vespa velutina"	50.88517	4.00019	"Animalia"	"Arthropoda"	"Insecta"
"58936"	1311477	"Vespa velutina"	50.74075	4.29329	"Animalia"	"Arthropoda"	"Insecta"
"58937"	1311477	"Vespa velutina"	51.02073	2.86741	"Animalia"	"Arthropoda"	"Insecta"
"58938"	1311477	"Vespa velutina"	50.76861	3.26417	"Animalia"	"Arthropoda"	"Insecta"
"58939"	1311477	"Vespa velutina"	50.98208	4.53115	"Animalia"	"Arthropoda"	"Insecta"
"58940"	1311477	"Vespa velutina"	51.20143	4.77744	"Animalia"	"Arthropoda"	"Insecta"
"58941"	1311477	"Vespa velutina"	50.73068	4.31075	"Animalia"	"Arthropoda"	"Insecta"
"58942"	1311477	"Vespa velutina"	51.12247	3.21167	"Animalia"	"Arthropoda"	"Insecta"
"58943"	1311477	"Vespa velutina"	50.86025	2.88693	"Animalia"	"Arthropoda"	"Insecta"
"58944"	1311477	"Vespa velutina"	50.7571	5.07897	"Animalia"	"Arthropoda"	"Insecta"
"58945"	1311477	"Vespa velutina"	51.15694	3.82881	"Animalia"	"Arthropoda"	"Insecta"
"58946"	1311477	"Vespa velutina"	50.89426	3.43767	"Animalia"	"Arthropoda"	"Insecta"
"58947"	1311477	"Vespa velutina"	50.99204	3.74882	"Animalia"	"Arthropoda"	"Insecta"
"58948"	1311477	"Vespa velutina"	51.07037	3.73663	"Animalia"	"Arthropoda"	"Insecta"
"58949"	1311477	"Vespa velutina"	50.98395	3.57862	"Animalia"	"Arthropoda"	"Insecta"
"58950"	1311477	"Vespa velutina"	50.87228	2.67022	"Animalia"	"Arthropoda"	"Insecta"
"58951"	1311477	"Vespa velutina"	50.87222	2.67001	"Animalia"	"Arthropoda"	"Insecta"
"58952"	1311477	"Vespa velutina"	51.06426	3.72458	"Animalia"	"Arthropoda"	"Insecta"
"58953"	1311477	"Vespa velutina"	50.7362	4.29637	"Animalia"	"Arthropoda"	"Insecta"
"58954"	1311477	"Vespa velutina"	51.21152	4.03854	"Animalia"	"Arthropoda"	"Insecta"
"58955"	1311477	"Vespa velutina"	50.92235	4.68406	"Animalia"	"Arthropoda"	"Insecta"
"58956"	1311477	"Vespa velutina"	50.80939	3.70421	"Animalia"	"Arthropoda"	"Insecta"
"58957"	1311477	"Vespa velutina"	51.19505	3.85706	"Animalia"	"Arthropoda"	"Insecta"
"58958"	1311477	"Vespa velutina"	50.75241	3.62164	"Animalia"	"Arthropoda"	"Insecta"
"58959"	1311477	"Vespa velutina"	51.00278	3.88199	"Animalia"	"Arthropoda"	"Insecta"
"58960"	1311477	"Vespa velutina"	50.82133	3.26384	"Animalia"	"Arthropoda"	"Insecta"
"58961"	1311477	"Vespa velutina"	50.83674	2.98744	"Animalia"	"Arthropoda"	"Insecta"
"58962"	1311477	"Vespa velutina"	50.85307	2.71487	"Animalia"	"Arthropoda"	"Insecta"
"58963"	1311477	"Vespa velutina"	50.74015	3.32911	"Animalia"	"Arthropoda"	"Insecta"
"58964"	1311477	"Vespa velutina"	50.79896	4.11241	"Animalia"	"Arthropoda"	"Insecta"
"58965"	1311477	"Vespa velutina"	50.78066	3.46511	"Animalia"	"Arthropoda"	"Insecta"
"58966"	1311477	"Vespa velutina"	50.85293	3.28208	"Animalia"	"Arthropoda"	"Insecta"
"58967"	1311477	"Vespa velutina"	51.21827	2.92522	"Animalia"	"Arthropoda"	"Insecta"
"58968"	1311477	"Vespa velutina"	51.12485	3.93102	"Animalia"	"Arthropoda"	"Insecta"
"58969"	1311477	"Vespa velutina"	50.77337	3.68052	"Animalia"	"Arthropoda"	"Insecta"
"58970"	1311477	"Vespa velutina"	51.21212	4.45857	"Animalia"	"Arthropoda"	"Insecta"
"58971"	1311477	"Vespa velutina"	50.78803	3.23847	"Animalia"	"Arthropoda"	"Insecta"
"58972"	1311477	"Vespa velutina"	51.02793	3.68087	"Animalia"	"Arthropoda"	"Insecta"
"58973"	1311477	"Vespa velutina"	51.28555	4.55879	"Animalia"	"Arthropoda"	"Insecta"
"58974"	1311477	"Vespa velutina"	50.75467	4.61682	"Animalia"	"Arthropoda"	"Insecta"
"58975"	1311477	"Vespa velutina"	51.08753	2.96892	"Animalia"	"Arthropoda"	"Insecta"
"58976"	1311477	"Vespa velutina"	51.09885	4.73389	"Animalia"	"Arthropoda"	"Insecta"
"58977"	1311477	"Vespa velutina"	50.87717	4.34508	"Animalia"	"Arthropoda"	"Insecta"
"58978"	1311477	"Vespa velutina"	50.8772	4.34539	"Animalia"	"Arthropoda"	"Insecta"
"58979"	1311477	"Vespa velutina"	50.9766	4.54687	"Animalia"	"Arthropoda"	"Insecta"
"58980"	1311477	"Vespa velutina"	51.07151	4.27215	"Animalia"	"Arthropoda"	"Insecta"
"58981"	1311477	"Vespa velutina"	50.81987	4.18064	"Animalia"	"Arthropoda"	"Insecta"
"58982"	1311477	"Vespa velutina"	50.85478	3.59536	"Animalia"	"Arthropoda"	"Insecta"
"58983"	1311477	"Vespa velutina"	51.13111	3.64746	"Animalia"	"Arthropoda"	"Insecta"
"58984"	1311477	"Vespa velutina"	50.9694	5.35137	"Animalia"	"Arthropoda"	"Insecta"
"58985"	1311477	"Vespa velutina"	50.86185	3.63437	"Animalia"	"Arthropoda"	"Insecta"
"58986"	1311477	"Vespa velutina"	50.97845	3.67317	"Animalia"	"Arthropoda"	"Insecta"
"58987"	1311477	"Vespa velutina"	50.83183	3.47495	"Animalia"	"Arthropoda"	"Insecta"
"58988"	1311477	"Vespa velutina"	51.15516	4.68667	"Animalia"	"Arthropoda"	"Insecta"
"58989"	1311477	"Vespa velutina"	50.9363	3.12731	"Animalia"	"Arthropoda"	"Insecta"
"58990"	1311477	"Vespa velutina"	50.71971	4.264	"Animalia"	"Arthropoda"	"Insecta"
"58991"	1311477	"Vespa velutina"	50.78332	4.33406	"Animalia"	"Arthropoda"	"Insecta"
"58992"	1311477	"Vespa velutina"	50.69939	4.26655	"Animalia"	"Arthropoda"	"Insecta"
"58993"	1311477	"Vespa velutina"	51.09254	2.58524	"Animalia"	"Arthropoda"	"Insecta"
"58994"	1311477	"Vespa velutina"	51.3822	4.82715	"Animalia"	"Arthropoda"	"Insecta"
"58995"	1311477	"Vespa velutina"	50.90498	5.1489	"Animalia"	"Arthropoda"	"Insecta"
"58996"	1311477	"Vespa velutina"	51.26037	4.50864	"Animalia"	"Arthropoda"	"Insecta"
"58997"	1311477	"Vespa velutina"	50.85885	4.65928	"Animalia"	"Arthropoda"	"Insecta"
"58998"	1311477	"Vespa velutina"	50.9949	4.06763	"Animalia"	"Arthropoda"	"Insecta"
"58999"	1311477	"Vespa velutina"	50.77405	3.68018	"Animalia"	"Arthropoda"	"Insecta"
"59000"	1311477	"Vespa velutina"	50.8053	4.65408	"Animalia"	"Arthropoda"	"Insecta"
"59001"	1311477	"Vespa velutina"	51.17445	3.11798	"Animalia"	"Arthropoda"	"Insecta"
"59002"	1311477	"Vespa velutina"	50.88475	4.68789	"Animalia"	"Arthropoda"	"Insecta"
"59003"	1311477	"Vespa velutina"	51.22	4.47792	"Animalia"	"Arthropoda"	"Insecta"
"59004"	1311477	"Vespa velutina"	50.82275	2.9666	"Animalia"	"Arthropoda"	"Insecta"
"59005"	1311477	"Vespa velutina"	51.21584	3.20791	"Animalia"	"Arthropoda"	"Insecta"
"59006"	1311477	"Vespa velutina"	50.87952	3.82164	"Animalia"	"Arthropoda"	"Insecta"
"59007"	1311477	"Vespa velutina"	51.22011	4.92496	"Animalia"	"Arthropoda"	"Insecta"
"59008"	1311477	"Vespa velutina"	50.72302	4.23968	"Animalia"	"Arthropoda"	"Insecta"
"59009"	1311477	"Vespa velutina"	51.20145	3.25759	"Animalia"	"Arthropoda"	"Insecta"
"59010"	1311477	"Vespa velutina"	50.77564	3.28982	"Animalia"	"Arthropoda"	"Insecta"
"59011"	1311477	"Vespa velutina"	51.21069	3.2689	"Animalia"	"Arthropoda"	"Insecta"
"59012"	1311477	"Vespa velutina"	50.9493	3.29727	"Animalia"	"Arthropoda"	"Insecta"
"59013"	1311477	"Vespa velutina"	51.05614	3.77007	"Animalia"	"Arthropoda"	"Insecta"
"59014"	1311477	"Vespa velutina"	50.96021	4.73163	"Animalia"	"Arthropoda"	"Insecta"
"59015"	1311477	"Vespa velutina"	50.85052	2.86879	"Animalia"	"Arthropoda"	"Insecta"
"59016"	1311477	"Vespa velutina"	51.28691	4.67859	"Animalia"	"Arthropoda"	"Insecta"
"59017"	1311477	"Vespa velutina"	50.79276	2.77119	"Animalia"	"Arthropoda"	"Insecta"
"59018"	1311477	"Vespa velutina"	51.08767	3.33975	"Animalia"	"Arthropoda"	"Insecta"
"59019"	1311477	"Vespa velutina"	51.13002	3.23518	"Animalia"	"Arthropoda"	"Insecta"
"59020"	1311477	"Vespa velutina"	50.93831	3.98594	"Animalia"	"Arthropoda"	"Insecta"
"59021"	1311477	"Vespa velutina"	50.89306	2.77783	"Animalia"	"Arthropoda"	"Insecta"
"59022"	1311477	"Vespa velutina"	50.95749	5.3176	"Animalia"	"Arthropoda"	"Insecta"
"59023"	1311477	"Vespa velutina"	51.31412	4.26518	"Animalia"	"Arthropoda"	"Insecta"
"59024"	1311477	"Vespa velutina"	51.30225	4.67872	"Animalia"	"Arthropoda"	"Insecta"
"59025"	1311477	"Vespa velutina"	51.18318	3.17787	"Animalia"	"Arthropoda"	"Insecta"
"59026"	1311477	"Vespa velutina"	51.19366	3.26801	"Animalia"	"Arthropoda"	"Insecta"
"59027"	1311477	"Vespa velutina"	51.06185	4.09245	"Animalia"	"Arthropoda"	"Insecta"
"59028"	1311477	"Vespa velutina"	51.06185	4.09245	"Animalia"	"Arthropoda"	"Insecta"
"59029"	1311477	"Vespa velutina"	50.82902	4.70041	"Animalia"	"Arthropoda"	"Insecta"
"59030"	1311477	"Vespa velutina"	51.17207	4.44418	"Animalia"	"Arthropoda"	"Insecta"
"59031"	1311477	"Vespa velutina"	51.03443	4.41207	"Animalia"	"Arthropoda"	"Insecta"
"59032"	1311477	"Vespa velutina"	51.00634	3.7482	"Animalia"	"Arthropoda"	"Insecta"
"59033"	1311477	"Vespa velutina"	50.8051	3.33424	"Animalia"	"Arthropoda"	"Insecta"
"59034"	1311477	"Vespa velutina"	51.19282	3.17276	"Animalia"	"Arthropoda"	"Insecta"
"59035"	1311477	"Vespa velutina"	50.85225	4.37873	"Animalia"	"Arthropoda"	"Insecta"
"59036"	1311477	"Vespa velutina"	50.90141	4.75738	"Animalia"	"Arthropoda"	"Insecta"
"59037"	1311477	"Vespa velutina"	50.82175	3.16867	"Animalia"	"Arthropoda"	"Insecta"
"59038"	1311477	"Vespa velutina"	51.18895	4.14623	"Animalia"	"Arthropoda"	"Insecta"
"59039"	1311477	"Vespa velutina"	50.83865	3.30838	"Animalia"	"Arthropoda"	"Insecta"
"59040"	1311477	"Vespa velutina"	50.76557	4.33631	"Animalia"	"Arthropoda"	"Insecta"
"59041"	1311477	"Vespa velutina"	50.83459	4.38625	"Animalia"	"Arthropoda"	"Insecta"
"59042"	1311477	"Vespa velutina"	50.77176	4.34213	"Animalia"	"Arthropoda"	"Insecta"
"59043"	1311477	"Vespa velutina"	51.04984	3.38296	"Animalia"	"Arthropoda"	"Insecta"
"59044"	1311477	"Vespa velutina"	50.8763	4.69674	"Animalia"	"Arthropoda"	"Insecta"
"59045"	1311477	"Vespa velutina"	50.85668	3.37226	"Animalia"	"Arthropoda"	"Insecta"
"59046"	1311477	"Vespa velutina"	51.23876	2.95453	"Animalia"	"Arthropoda"	"Insecta"
"59047"	1311477	"Vespa velutina"	50.84542	3.20141	"Animalia"	"Arthropoda"	"Insecta"
"59048"	1311477	"Vespa velutina"	51.04104	3.92258	"Animalia"	"Arthropoda"	"Insecta"
"59049"	1311477	"Vespa velutina"	51.08574	3.44515	"Animalia"	"Arthropoda"	"Insecta"
"59050"	1311477	"Vespa velutina"	51.02131	2.86728	"Animalia"	"Arthropoda"	"Insecta"
"59051"	1311477	"Vespa velutina"	51.10116	2.61393	"Animalia"	"Arthropoda"	"Insecta"
"59052"	1311477	"Vespa velutina"	51.00432	5.21086	"Animalia"	"Arthropoda"	"Insecta"
"59053"	1311477	"Vespa velutina"	50.81878	4.51953	"Animalia"	"Arthropoda"	"Insecta"
"59054"	1311477	"Vespa velutina"	50.83053	4.64893	"Animalia"	"Arthropoda"	"Insecta"
"59055"	1311477	"Vespa velutina"	50.847	3.27963	"Animalia"	"Arthropoda"	"Insecta"
"59056"	1311477	"Vespa velutina"	51.19167	3.15028	"Animalia"	"Arthropoda"	"Insecta"
"59057"	1311477	"Vespa velutina"	50.83804	3.17259	"Animalia"	"Arthropoda"	"Insecta"
"59058"	1311477	"Vespa velutina"	51.21596	3.2079	"Animalia"	"Arthropoda"	"Insecta"
"59059"	1311477	"Vespa velutina"	51.27527	4.4214	"Animalia"	"Arthropoda"	"Insecta"
"59060"	1311477	"Vespa velutina"	51.22382	3.24144	"Animalia"	"Arthropoda"	"Insecta"
"59061"	1311477	"Vespa velutina"	50.93731	3.09614	"Animalia"	"Arthropoda"	"Insecta"
"59062"	1311477	"Vespa velutina"	50.81021	3.17921	"Animalia"	"Arthropoda"	"Insecta"
"59063"	1311477	"Vespa velutina"	51.01485	2.96083	"Animalia"	"Arthropoda"	"Insecta"
"59064"	1311477	"Vespa velutina"	50.85415	4.30783	"Animalia"	"Arthropoda"	"Insecta"
"59065"	1311477	"Vespa velutina"	50.7444	4.23213	"Animalia"	"Arthropoda"	"Insecta"
"59066"	1311477	"Vespa velutina"	51.06177	3.11053	"Animalia"	"Arthropoda"	"Insecta"
"59067"	1311477	"Vespa velutina"	51.03958	3.91746	"Animalia"	"Arthropoda"	"Insecta"
"59068"	1311477	"Vespa velutina"	51.10958	4.10071	"Animalia"	"Arthropoda"	"Insecta"
"59069"	1311477	"Vespa velutina"	51.03979	3.70906	"Animalia"	"Arthropoda"	"Insecta"
"59070"	1311477	"Vespa velutina"	51.17491	3.58579	"Animalia"	"Arthropoda"	"Insecta"
"59071"	1311477	"Vespa velutina"	50.83537	4.45931	"Animalia"	"Arthropoda"	"Insecta"
"59072"	1311477	"Vespa velutina"	50.99985	4.60025	"Animalia"	"Arthropoda"	"Insecta"
"59073"	1311477	"Vespa velutina"	51.32591	4.92572	"Animalia"	"Arthropoda"	"Insecta"
"59074"	1311477	"Vespa velutina"	50.93971	3.13146	"Animalia"	"Arthropoda"	"Insecta"
"59075"	1311477	"Vespa velutina"	51.19836	3.23268	"Animalia"	"Arthropoda"	"Insecta"
"59076"	1311477	"Vespa velutina"	51.19835	3.23268	"Animalia"	"Arthropoda"	"Insecta"
"59077"	1311477	"Vespa velutina"	51.24178	3.33381	"Animalia"	"Arthropoda"	"Insecta"
"59078"	1311477	"Vespa velutina"	51.08061	3.56173	"Animalia"	"Arthropoda"	"Insecta"
"59079"	1311477	"Vespa velutina"	50.93418	4.40127	"Animalia"	"Arthropoda"	"Insecta"
"59080"	1311477	"Vespa velutina"	50.7422	4.49763	"Animalia"	"Arthropoda"	"Insecta"
"59081"	1311477	"Vespa velutina"	50.77648	3.28961	"Animalia"	"Arthropoda"	"Insecta"
"59082"	1311477	"Vespa velutina"	50.90948	5.41202	"Animalia"	"Arthropoda"	"Insecta"
"59083"	1311477	"Vespa velutina"	50.99477	3.87866	"Animalia"	"Arthropoda"	"Insecta"
"59084"	1311477	"Vespa velutina"	50.83025	4.45239	"Animalia"	"Arthropoda"	"Insecta"
"59085"	1311477	"Vespa velutina"	50.83464	4.46681	"Animalia"	"Arthropoda"	"Insecta"
"59086"	1311477	"Vespa velutina"	50.93274	3.09997	"Animalia"	"Arthropoda"	"Insecta"
"59087"	1311477	"Vespa velutina"	51.15099	4.09169	"Animalia"	"Arthropoda"	"Insecta"
"59088"	1311477	"Vespa velutina"	50.99506	4.49321	"Animalia"	"Arthropoda"	"Insecta"
"59089"	1311477	"Vespa velutina"	50.90266	4.19575	"Animalia"	"Arthropoda"	"Insecta"
"59090"	1311477	"Vespa velutina"	51.10245	2.6205	"Animalia"	"Arthropoda"	"Insecta"
"59091"	1311477	"Vespa velutina"	51.05602	3.64622	"Animalia"	"Arthropoda"	"Insecta"
"59092"	1311477	"Vespa velutina"	51.07959	2.6617	"Animalia"	"Arthropoda"	"Insecta"
"59093"	1311477	"Vespa velutina"	50.86932	3.19359	"Animalia"	"Arthropoda"	"Insecta"
"59094"	1311477	"Vespa velutina"	50.82729	4.45166	"Animalia"	"Arthropoda"	"Insecta"
"59095"	1311477	"Vespa velutina"	50.82731	4.45163	"Animalia"	"Arthropoda"	"Insecta"
"59096"	1311477	"Vespa velutina"	51.03997	3.70898	"Animalia"	"Arthropoda"	"Insecta"
"59097"	1311477	"Vespa velutina"	51.2005	3.91293	"Animalia"	"Arthropoda"	"Insecta"
"59098"	1311477	"Vespa velutina"	50.82732	4.4516	"Animalia"	"Arthropoda"	"Insecta"
"59099"	1311477	"Vespa velutina"	50.87078	3.33416	"Animalia"	"Arthropoda"	"Insecta"
"59100"	1311477	"Vespa velutina"	50.98731	4.52837	"Animalia"	"Arthropoda"	"Insecta"
"59101"	1311477	"Vespa velutina"	51.21846	3.19812	"Animalia"	"Arthropoda"	"Insecta"
"59102"	1311477	"Vespa velutina"	51.27502	3.62682	"Animalia"	"Arthropoda"	"Insecta"
"59103"	1311477	"Vespa velutina"	51.13639	4.4481	"Animalia"	"Arthropoda"	"Insecta"
"59104"	1311477	"Vespa velutina"	51.07162	3.68353	"Animalia"	"Arthropoda"	"Insecta"
"59105"	1311477	"Vespa velutina"	50.82765	4.45114	"Animalia"	"Arthropoda"	"Insecta"
"59106"	1311477	"Vespa velutina"	50.85825	4.50851	"Animalia"	"Arthropoda"	"Insecta"
"59107"	1311477	"Vespa velutina"	50.83451	3.39539	"Animalia"	"Arthropoda"	"Insecta"
"59108"	1311477	"Vespa velutina"	51.03679	3.69875	"Animalia"	"Arthropoda"	"Insecta"
"59109"	1311477	"Vespa velutina"	51.18219	3.16001	"Animalia"	"Arthropoda"	"Insecta"
"59110"	1311477	"Vespa velutina"	50.91585	4.71787	"Animalia"	"Arthropoda"	"Insecta"
"59111"	1311477	"Vespa velutina"	50.72407	4.23867	"Animalia"	"Arthropoda"	"Insecta"
"59112"	1311477	"Vespa velutina"	50.8487	2.88542	"Animalia"	"Arthropoda"	"Insecta"
"59113"	1311477	"Vespa velutina"	50.85721	4.53225	"Animalia"	"Arthropoda"	"Insecta"
"59114"	1311477	"Vespa velutina"	51.01795	5.46542	"Animalia"	"Arthropoda"	"Insecta"
"59115"	1311477	"Vespa velutina"	50.91608	4.13236	"Animalia"	"Arthropoda"	"Insecta"
"59116"	1311477	"Vespa velutina"	51.18692	3.09093	"Animalia"	"Arthropoda"	"Insecta"
"59117"	1311477	"Vespa velutina"	51.12653	3.60263	"Animalia"	"Arthropoda"	"Insecta"
"59118"	1311477	"Vespa velutina"	51.01899	4.0924	"Animalia"	"Arthropoda"	"Insecta"
"59119"	1311477	"Vespa velutina"	50.84876	4.17147	"Animalia"	"Arthropoda"	"Insecta"
"59120"	1311477	"Vespa velutina"	51.00122	4.19548	"Animalia"	"Arthropoda"	"Insecta"
"59121"	1311477	"Vespa velutina"	51.01447	2.96113	"Animalia"	"Arthropoda"	"Insecta"
"59122"	1311477	"Vespa velutina"	51.04591	3.46277	"Animalia"	"Arthropoda"	"Insecta"
